Date,Day,Week Day,Week DaySort,Day of Year,Is Weekend,Week Number,Start of Week,End of Week,MonthSort,Month,Start of Month,End of Month,Start of Next Month,End of Next Month,Quarter,Start of Quarter,End of Quarter,Year,Start of Year,End of Year,Month Year,Is Latest Month,Is Previous Month,Is Beyond Latest
2011-04-04T00:00:00,4,Monday,2,94,0,15,2011-04-03T00:00:00,2011-04-09T00:00:00,4,April,2011-04-01T00:00:00,2011-04-30T00:00:00,2011-05-01T00:00:00,2011-05-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,042011,0,0,0
2011-04-11T00:00:00,11,Monday,2,101,0,16,2011-04-10T00:00:00,2011-04-16T00:00:00,4,April,2011-04-01T00:00:00,2011-04-30T00:00:00,2011-05-01T00:00:00,2011-05-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,042011,0,0,0
2011-04-18T00:00:00,18,Monday,2,108,0,17,2011-04-17T00:00:00,2011-04-23T00:00:00,4,April,2011-04-01T00:00:00,2011-04-30T00:00:00,2011-05-01T00:00:00,2011-05-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,042011,0,0,0
2011-04-25T00:00:00,25,Monday,2,115,0,18,2011-04-24T00:00:00,2011-04-30T00:00:00,4,April,2011-04-01T00:00:00,2011-04-30T00:00:00,2011-05-01T00:00:00,2011-05-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,042011,0,0,0
2011-05-02T00:00:00,2,Monday,2,122,0,19,2011-05-01T00:00:00,2011-05-07T00:00:00,5,May,2011-05-01T00:00:00,2011-05-31T00:00:00,2011-06-01T00:00:00,2011-06-30T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,052011,0,0,0
2011-05-09T00:00:00,9,Monday,2,129,0,20,2011-05-08T00:00:00,2011-05-14T00:00:00,5,May,2011-05-01T00:00:00,2011-05-31T00:00:00,2011-06-01T00:00:00,2011-06-30T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,052011,0,0,0
2011-05-16T00:00:00,16,Monday,2,136,0,21,2011-05-15T00:00:00,2011-05-21T00:00:00,5,May,2011-05-01T00:00:00,2011-05-31T00:00:00,2011-06-01T00:00:00,2011-06-30T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,052011,0,0,0
2011-05-23T00:00:00,23,Monday,2,143,0,22,2011-05-22T00:00:00,2011-05-28T00:00:00,5,May,2011-05-01T00:00:00,2011-05-31T00:00:00,2011-06-01T00:00:00,2011-06-30T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,052011,0,0,0
2011-05-30T00:00:00,30,Monday,2,150,0,23,2011-05-29T00:00:00,2011-06-04T00:00:00,5,May,2011-05-01T00:00:00,2011-05-31T00:00:00,2011-06-01T00:00:00,2011-06-30T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,052011,0,0,0
2011-06-06T00:00:00,6,Monday,2,157,0,24,2011-06-05T00:00:00,2011-06-11T00:00:00,6,June,2011-06-01T00:00:00,2011-06-30T00:00:00,2011-07-01T00:00:00,2011-07-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,062011,0,0,0
2011-06-13T00:00:00,13,Monday,2,164,0,25,2011-06-12T00:00:00,2011-06-18T00:00:00,6,June,2011-06-01T00:00:00,2011-06-30T00:00:00,2011-07-01T00:00:00,2011-07-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,062011,0,0,0
2011-06-20T00:00:00,20,Monday,2,171,0,26,2011-06-19T00:00:00,2011-06-25T00:00:00,6,June,2011-06-01T00:00:00,2011-06-30T00:00:00,2011-07-01T00:00:00,2011-07-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,062011,0,0,0
2011-06-27T00:00:00,27,Monday,2,178,0,27,2011-06-26T00:00:00,2011-07-02T00:00:00,6,June,2011-06-01T00:00:00,2011-06-30T00:00:00,2011-07-01T00:00:00,2011-07-31T00:00:00,2,2011-04-01T00:00:00,2011-06-30T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,062011,0,0,0
2011-10-03T00:00:00,3,Monday,2,276,0,41,2011-10-02T00:00:00,2011-10-08T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-10T00:00:00,10,Monday,2,283,0,42,2011-10-09T00:00:00,2011-10-15T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-17T00:00:00,17,Monday,2,290,0,43,2011-10-16T00:00:00,2011-10-22T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-24T00:00:00,24,Monday,2,297,0,44,2011-10-23T00:00:00,2011-10-29T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-10-31T00:00:00,31,Monday,2,304,0,45,2011-10-30T00:00:00,2011-11-05T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-11-07T00:00:00,7,Monday,2,311,0,46,2011-11-06T00:00:00,2011-11-12T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-14T00:00:00,14,Monday,2,318,0,47,2011-11-13T00:00:00,2011-11-19T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-21T00:00:00,21,Monday,2,325,0,48,2011-11-20T00:00:00,2011-11-26T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-28T00:00:00,28,Monday,2,332,0,49,2011-11-27T00:00:00,2011-12-03T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-12-05T00:00:00,5,Monday,2,339,0,50,2011-12-04T00:00:00,2011-12-10T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-12T00:00:00,12,Monday,2,346,0,51,2011-12-11T00:00:00,2011-12-17T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-19T00:00:00,19,Monday,2,353,0,52,2011-12-18T00:00:00,2011-12-24T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-26T00:00:00,26,Monday,2,360,0,53,2011-12-25T00:00:00,2011-12-31T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2012-01-02T00:00:00,2,Monday,2,2,0,1,2012-01-01T00:00:00,2012-01-07T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-09T00:00:00,9,Monday,2,9,0,2,2012-01-08T00:00:00,2012-01-14T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-16T00:00:00,16,Monday,2,16,0,3,2012-01-15T00:00:00,2012-01-21T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-23T00:00:00,23,Monday,2,23,0,4,2012-01-22T00:00:00,2012-01-28T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-30T00:00:00,30,Monday,2,30,0,5,2012-01-29T00:00:00,2012-02-04T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-02-06T00:00:00,6,Monday,2,37,0,6,2012-02-05T00:00:00,2012-02-11T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-13T00:00:00,13,Monday,2,44,0,7,2012-02-12T00:00:00,2012-02-18T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-20T00:00:00,20,Monday,2,51,0,8,2012-02-19T00:00:00,2012-02-25T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-27T00:00:00,27,Monday,2,58,0,9,2012-02-26T00:00:00,2012-03-03T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-03-05T00:00:00,5,Monday,2,65,0,10,2012-03-04T00:00:00,2012-03-10T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-12T00:00:00,12,Monday,2,72,0,11,2012-03-11T00:00:00,2012-03-17T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-19T00:00:00,19,Monday,2,79,0,12,2012-03-18T00:00:00,2012-03-24T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-26T00:00:00,26,Monday,2,86,0,13,2012-03-25T00:00:00,2012-03-31T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-04-02T00:00:00,2,Monday,2,93,0,14,2012-04-01T00:00:00,2012-04-07T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-09T00:00:00,9,Monday,2,100,0,15,2012-04-08T00:00:00,2012-04-14T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-16T00:00:00,16,Monday,2,107,0,16,2012-04-15T00:00:00,2012-04-21T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-23T00:00:00,23,Monday,2,114,0,17,2012-04-22T00:00:00,2012-04-28T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-30T00:00:00,30,Monday,2,121,0,18,2012-04-29T00:00:00,2012-05-05T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-05-07T00:00:00,7,Monday,2,128,0,19,2012-05-06T00:00:00,2012-05-12T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-14T00:00:00,14,Monday,2,135,0,20,2012-05-13T00:00:00,2012-05-19T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-21T00:00:00,21,Monday,2,142,0,21,2012-05-20T00:00:00,2012-05-26T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-28T00:00:00,28,Monday,2,149,0,22,2012-05-27T00:00:00,2012-06-02T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-06-04T00:00:00,4,Monday,2,156,0,23,2012-06-03T00:00:00,2012-06-09T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-11T00:00:00,11,Monday,2,163,0,24,2012-06-10T00:00:00,2012-06-16T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-18T00:00:00,18,Monday,2,170,0,25,2012-06-17T00:00:00,2012-06-23T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-25T00:00:00,25,Monday,2,177,0,26,2012-06-24T00:00:00,2012-06-30T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-10-01T00:00:00,1,Monday,2,275,0,40,2012-09-30T00:00:00,2012-10-06T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-08T00:00:00,8,Monday,2,282,0,41,2012-10-07T00:00:00,2012-10-13T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-15T00:00:00,15,Monday,2,289,0,42,2012-10-14T00:00:00,2012-10-20T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-22T00:00:00,22,Monday,2,296,0,43,2012-10-21T00:00:00,2012-10-27T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-29T00:00:00,29,Monday,2,303,0,44,2012-10-28T00:00:00,2012-11-03T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-11-05T00:00:00,5,Monday,2,310,0,45,2012-11-04T00:00:00,2012-11-10T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-12T00:00:00,12,Monday,2,317,0,46,2012-11-11T00:00:00,2012-11-17T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-19T00:00:00,19,Monday,2,324,0,47,2012-11-18T00:00:00,2012-11-24T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-26T00:00:00,26,Monday,2,331,0,48,2012-11-25T00:00:00,2012-12-01T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-12-03T00:00:00,3,Monday,2,338,0,49,2012-12-02T00:00:00,2012-12-08T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-10T00:00:00,10,Monday,2,345,0,50,2012-12-09T00:00:00,2012-12-15T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-17T00:00:00,17,Monday,2,352,0,51,2012-12-16T00:00:00,2012-12-22T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-24T00:00:00,24,Monday,2,359,0,52,2012-12-23T00:00:00,2012-12-29T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-31T00:00:00,31,Monday,2,366,0,53,2012-12-30T00:00:00,2013-01-05T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2013-01-07T00:00:00,7,Monday,2,7,0,2,2013-01-06T00:00:00,2013-01-12T00:00:00,1,January,2013-01-01T00:00:00,2013-01-31T00:00:00,2013-02-01T00:00:00,2013-02-28T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,012013,0,0,0
2013-01-14T00:00:00,14,Monday,2,14,0,3,2013-01-13T00:00:00,2013-01-19T00:00:00,1,January,2013-01-01T00:00:00,2013-01-31T00:00:00,2013-02-01T00:00:00,2013-02-28T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,012013,0,0,0
2013-01-21T00:00:00,21,Monday,2,21,0,4,2013-01-20T00:00:00,2013-01-26T00:00:00,1,January,2013-01-01T00:00:00,2013-01-31T00:00:00,2013-02-01T00:00:00,2013-02-28T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,012013,0,0,0
2013-01-28T00:00:00,28,Monday,2,28,0,5,2013-01-27T00:00:00,2013-02-02T00:00:00,1,January,2013-01-01T00:00:00,2013-01-31T00:00:00,2013-02-01T00:00:00,2013-02-28T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,012013,0,0,0
2013-02-04T00:00:00,4,Monday,2,35,0,6,2013-02-03T00:00:00,2013-02-09T00:00:00,2,February,2013-02-01T00:00:00,2013-02-28T00:00:00,2013-03-01T00:00:00,2013-03-31T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,022013,0,0,0
2013-02-11T00:00:00,11,Monday,2,42,0,7,2013-02-10T00:00:00,2013-02-16T00:00:00,2,February,2013-02-01T00:00:00,2013-02-28T00:00:00,2013-03-01T00:00:00,2013-03-31T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,022013,0,0,0
2013-02-18T00:00:00,18,Monday,2,49,0,8,2013-02-17T00:00:00,2013-02-23T00:00:00,2,February,2013-02-01T00:00:00,2013-02-28T00:00:00,2013-03-01T00:00:00,2013-03-31T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,022013,0,0,0
2013-02-25T00:00:00,25,Monday,2,56,0,9,2013-02-24T00:00:00,2013-03-02T00:00:00,2,February,2013-02-01T00:00:00,2013-02-28T00:00:00,2013-03-01T00:00:00,2013-03-31T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,022013,0,0,0
2013-03-04T00:00:00,4,Monday,2,63,0,10,2013-03-03T00:00:00,2013-03-09T00:00:00,3,March,2013-03-01T00:00:00,2013-03-31T00:00:00,2013-04-01T00:00:00,2013-04-30T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,032013,0,0,0
2013-03-11T00:00:00,11,Monday,2,70,0,11,2013-03-10T00:00:00,2013-03-16T00:00:00,3,March,2013-03-01T00:00:00,2013-03-31T00:00:00,2013-04-01T00:00:00,2013-04-30T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,032013,0,0,0
2013-03-18T00:00:00,18,Monday,2,77,0,12,2013-03-17T00:00:00,2013-03-23T00:00:00,3,March,2013-03-01T00:00:00,2013-03-31T00:00:00,2013-04-01T00:00:00,2013-04-30T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,032013,0,0,0
2013-03-25T00:00:00,25,Monday,2,84,0,13,2013-03-24T00:00:00,2013-03-30T00:00:00,3,March,2013-03-01T00:00:00,2013-03-31T00:00:00,2013-04-01T00:00:00,2013-04-30T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,032013,0,0,0
2013-04-01T00:00:00,1,Monday,2,91,0,14,2013-03-31T00:00:00,2013-04-06T00:00:00,4,April,2013-04-01T00:00:00,2013-04-30T00:00:00,2013-05-01T00:00:00,2013-05-31T00:00:00,2,2013-04-01T00:00:00,2013-06-30T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,042013,0,0,0
